url,title,text,conn_type,depth
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
https://shop.bbc.com/,"BBC Shop | Official BBC & Doctor Who Merch, Collectibles and More!","Skip to content .drawer { visibility: hidden; } Your basket is empty Continue Shopping Have an account? Sign in to check out faster. Your basket (0) Loading... Sub-total $0.00 USD Taxes, Discounts and shipping calculated at checkout Update View basket Check out .cart--secure-payment { padding-top: 2rem; padding-bottom: 0.5rem; display: flex; flex-flow: column wrap; row-gap: 2rem; } .cart--secure-payment .cart--secure-payment_message { display: flex; flex-flow: row wrap; column-gap: 1rem; align-i",Direct,2
